name,basekV,latitude,longitude
l2673311,7.2,46.72110778,-119.2317328
m1026848,7.2,46.7202602,-119.2304111
l2935557,7.2,46.71943218,-119.2301436
n1147862,7.2,46.72139636,-119.2371221
m1026874,7.2,46.72263898,-119.2304164
l2729413,7.2,46.72435344,-119.2190802
m1026880,7.2,46.72368894,-119.2304059
l2766748,7.2,46.72364842,-119.2298157
p860847,7.2,46.7247436,-119.2301041
n1147864,7.2,46.72581486,-119.2317465
l3216337,7.2,46.73063676,-119.2211664
m3729981,7.2,46.74174922,-119.2289428
n1147865,7.2,46.75990518,-119.2281553
l2726983,7.2,46.76370814,-119.2266657
m1027092,7.2,46.7638068,-119.2277173
l2689727,7.2,46.76464144,-119.2268984
l3140238,7.2,46.76646938,-119.2322588
m1027123,7.2,46.77194184,-119.2330147
n1134469,7.2,46.77157554,-119.2334928
l3008248,7.2,46.7722215,-119.2327509
m1047322,7.2,46.6323526,-119.1950562
l3048211,7.2,46.6313002,-119.1948804
p827532,7.2,46.632712,-119.1950998
m1047326,7.2,46.63280348,-119.1951597
m1047338,7.2,46.63408678,-119.1960002
l2691953,7.2,46.63598484,-119.1972356
m1047342,7.2,46.6346944,-119.1890615
l3197645,7.2,46.63370054,-119.1886436
m1047403,7.2,46.66800758,-119.199739
m1047404,7.2,46.66821928,-119.2008862
l3091052,7.2,46.66795692,-119.2019039
m1047419,7.2,46.67348618,-119.1982514
l2973157,7.2,46.67285366,-119.1985694
m1047433,7.2,46.67832142,-119.2068973
m1047434,7.2,46.67947226,-119.2076405
m1047435,7.2,46.68053392,-119.2083074
l2970841,7.2,46.6811158,-119.2086764
p1164481,7.2,46.70491926,-119.1995764
n1136660,7.2,46.71407472,-119.1945079
m1047671,7.2,46.72204314,-119.1992708
n1136999,7.2,46.72204548,-119.1994218
p859135,7.2,46.7240777,-119.1998421
m1047702,7.2,46.72410898,-119.1999522
n1137001,7.2,46.72400488,-119.1993262
n1137002,7.2,46.72412448,-119.2002726
m1047707,7.2,46.7246371,-119.2015407
m1047718,7.2,46.72657166,-119.189434
m1047721,7.2,46.72734932,-119.1894711
m1047723,7.2,46.72865702,-119.1899303
m1047729,7.2,46.72982154,-119.190677
l3066804,7.2,46.73289344,-119.193047
m1047744,7.2,46.73542498,-119.1942035
l3085395,7.2,46.6442841,-119.1809635
l2804253,7.2,46.65000894,-119.1803309
l2748129,7.2,46.64937576,-119.1834659
l3235253,7.2,46.65075842,-119.1759993
l2991905,7.2,46.68002402,-119.1820663
n1139255,7.2,46.68908666,-119.1808283
p827574,7.2,46.69504106,-119.1811654
m1069465,7.2,46.69653928,-119.1838382
l3010561,7.2,46.69638156,-119.1851269
m1069466,7.2,46.6966268,-119.1826022
n1139264,7.2,46.69659888,-119.1830411
m1069467,7.2,46.6968456,-119.1825791
l3197654,7.2,46.72013396,-119.1868665
l2820533,7.2,46.72529912,-119.1867129
n1136360,7.2,46.7302439,-119.1722223
n1136361,7.2,46.72998972,-119.1722662
l3104144,7.2,46.72958466,-119.1721018
l2841628,7.2,46.65476058,-119.15803
p895105,7.2,46.65690188,-119.1583725
m1089144,7.2,46.65814686,-119.1570202
p827522,7.2,46.6581837,-119.1570245
l3010557,7.2,46.71671132,-119.1570899
m1108483,7.2,46.70470102,-119.1417334
m1108486,7.2,46.7047905,-119.1421262
n1142098,7.2,46.70469034,-119.1416189
p829797,7.2,46.7047103,-119.1418328
l3067447,7.2,46.70488174,-119.1423418
m1108489,7.2,46.70697126,-119.1432602
n1142101,7.2,46.70694986,-119.1434971
p829798,7.2,46.70697252,-119.143256
m1108507,7.2,46.71177276,-119.1423407
l3108449,7.2,46.71265912,-119.1424166
p901934,7.2,46.71654496,-119.1530249
p829986,7.2,46.66871434,-119.1387253
m1125903,7.2,46.66878874,-119.1383961
l2989565,7.2,46.66858048,-119.1383035
m1125904,7.2,46.66893766,-119.1384733
n1142108,7.2,46.66912196,-119.1385928
l2842379,7.2,46.67481866,-119.1342313
p901941,7.2,46.68931608,-119.1284011
l3011229,7.2,46.70895282,-119.1376813
l3195321,7.2,46.71117648,-119.134296
m1126017,7.2,46.712037,-119.1309413
l2748781,7.2,46.71205742,-119.1301543
m1126023,7.2,46.71255744,-119.1320994
l3101782,7.2,46.71170202,-119.1314358
l2992657,7.2,46.67227402,-119.1253486
l2917359,7.2,46.6739372,-119.1240314
l3086098,7.2,46.68090962,-119.1020226
p895080,7.2,46.68219676,-119.1064137
l3217056,7.2,46.68100206,-119.0804285
l3312692,7.2,46.75680736,-119.246794
n1140824,7.2,46.69593264,-119.2224922
l2857591,7.2,46.71331016,-119.2230508
l3632979,7.2,46.7419948,-119.2284496
p1123251,7.2,46.71914006,-119.2122119
l3649306,7.2,46.72176818,-119.2129231
l2729424,7.2,46.73054416,-119.1728988
l3160114,7.2,46.72969976,-119.1730472
l3010568,7.2,46.7145465,-119.194883
l2929261,7.2,46.72392072,-119.1984819
p827500,7.2,46.68908626,-119.1808925
n1140517,7.2,46.71640036,-119.1528516
l3157718,7.2,46.71505742,-119.1525029
n1140528,7.2,46.71922674,-119.2121815
l2710518,7.2,46.68624304,-119.2370874
l2936212,7.2,46.70460802,-119.1407364
l2936214,7.2,46.70705784,-119.1441168
l2674051,7.2,46.6700482,-119.1391932
n1142110,7.2,46.6568713,-119.1582071
n1142111,7.2,46.6583325,-119.1570421
l2729412,7.2,46.61809428,-119.2136391
l2685805,7.2,46.72121036,-119.2356074
l2710536,7.2,46.72489278,-119.2313438
l2895489,7.2,46.76122504,-119.2294704
n1147866,7.2,46.69444622,-119.2274735
l2917333,7.2,46.68339366,-119.1064526
l3251799,7.2,46.68976588,-119.1277564
n1136664,7.2,46.7129899,-119.1968786
l3085401,7.2,46.71310534,-119.196895
n1141479,7.2,46.68394068,-119.1185148
l3198348,7.2,46.68402958,-119.1183721
n1136665,7.2,46.71276034,-119.1984584
l2685809,7.2,46.71255126,-119.1980113
221-240988,7.2,46.68682118,-119.2378354
l3141411,7.2,46.68731644,-119.2382133
221-240991,7.2,46.6883962,-119.2309313
l3066817,7.2,46.68724932,-119.2339728
221-306686,7.2,46.67125124,-119.1785108
l2970258,7.2,46.6708423,-119.1785272
221-306687,7.2,46.64289938,-119.2001065
l2916625,7.2,46.64188228,-119.2019149
221-703009,7.2,46.6849773,-119.1390022
l3150961,7.2,46.6846787,-119.1385428
l2763811,7.2,46.67312478,-119.1810249
l2763812,7.2,46.67344292,-119.1826458
l2951995,7.2,46.67511758,-119.1838396
l3139598,7.2,46.64196604,-119.2042992
l3101194,7.2,46.67307506,-119.1843718
l2862616,7.2,46.6702289,-119.1841694
l3232301,7.2,46.6725967,-119.1784459
m1069328,7.2,46.672806,-119.1784768
p827528,7.2,46.68674416,-119.2377766
p827530,7.2,46.68841122,-119.2308159
p841985,7.2,46.64291816,-119.2000876
p873800,7.2,46.6712725,-119.1785888
p873801,7.2,46.67138418,-119.1785587
n1138608,7.2,46.6714612,-119.1784801
m2000100,7.2,46.61899496,-119.2116994
d2000100_int,7.2,46.61812376,-119.210655
m2000200,7.2,46.61725258,-119.2096106
m2000300,7.2,46.61638138,-119.2085663
m2000400,7.2,46.6155102,-119.2075219
m2000500,7.2,46.61463902,-119.2064775
m2000600,7.2,46.61376782,-119.2054332
m2000700,7.2,46.61289664,-119.2043888
m2000800,7.2,46.61202544,-119.2033444
m2000900,7.2,46.61115426,-119.2023001
m2001000,7.2,46.61028306,-119.2012557
m2001100,7.2,46.60941188,-119.2002113
m2001200,7.2,46.60854068,-119.199167
m2001300,7.2,46.6076695,-119.1981226
m2001400,7.2,46.6067983,-119.1970782
m2001500,7.2,46.60592712,-119.1960339
m2000401,7.2,46.6150746,-119.2080441
d2000401_int,7.2,46.61463902,-119.2085663
m2000402,7.2,46.61420342,-119.2090884
m2000403,7.2,46.61376782,-119.2096106
m2000404,7.2,46.61333222,-119.2101328
m2000405,7.2,46.61289664,-119.210655
m2000406,7.2,46.61246104,-119.2111772
m2000407,7.2,46.61202544,-119.2116994
m2000408,7.2,46.61158984,-119.2122215
m2000409,7.2,46.61115426,-119.2127437
m2000410,7.2,46.61071866,-119.2132659
m2000411,7.2,46.61028306,-119.2137881
m2000412,7.2,46.60984748,-119.2143103
m2000413,7.2,46.60941188,-119.2148324
m2000414,7.2,46.60897628,-119.2153546
m2000415,7.2,46.60854068,-119.2158768
m2000701,7.2,46.61246104,-119.204911
d2000701_int,7.2,46.61202544,-119.2054332
m2000702,7.2,46.61158984,-119.2059553
m2000703,7.2,46.61115426,-119.2064775
m2000704,7.2,46.61071866,-119.2069997
m2000705,7.2,46.61028306,-119.2075219
m2000706,7.2,46.60984748,-119.2080441
m2000707,7.2,46.60941188,-119.2085663
m2000708,7.2,46.60897628,-119.2090884
m2000709,7.2,46.60854068,-119.2096106
m2000710,7.2,46.6081051,-119.2101328
m2000711,7.2,46.6076695,-119.210655
m2000712,7.2,46.6072339,-119.2111772
m2000713,7.2,46.6067983,-119.2116994
m2000714,7.2,46.60636272,-119.2122215
m2000715,7.2,46.60592712,-119.2127437
m2000901,7.2,46.61158984,-119.2017779
d2000901_int,7.2,46.61202544,-119.2012557
m2000902,7.2,46.61246104,-119.2007335
m2000903,7.2,46.61289664,-119.2002113
m2000904,7.2,46.61333222,-119.1996891
m2000905,7.2,46.61376782,-119.199167
m2000906,7.2,46.61420342,-119.1986448
m2000907,7.2,46.61463902,-119.1981226
m2000908,7.2,46.6150746,-119.1976004
m2000909,7.2,46.6155102,-119.1970782
m2000910,7.2,46.6159458,-119.1965561
m2000911,7.2,46.61638138,-119.1960339
m2000912,7.2,46.61681698,-119.1955117
m2000913,7.2,46.61725258,-119.1949895
m2000914,7.2,46.61768818,-119.1944673
m2000915,7.2,46.61812376,-119.1939451
m2001001,7.2,46.60984748,-119.2017779
d2001001_int,7.2,46.60941188,-119.2023001
m2001002,7.2,46.60897628,-119.2028222
m2001003,7.2,46.60854068,-119.2033444
m2001004,7.2,46.6081051,-119.2038666
m2001005,7.2,46.6076695,-119.2043888
m2001006,7.2,46.6072339,-119.204911
m2001007,7.2,46.6067983,-119.2054332
m2001008,7.2,46.60636272,-119.2059553
m2001009,7.2,46.60592712,-119.2064775
m2001010,7.2,46.60549152,-119.2069997
m2001011,7.2,46.60505594,-119.2075219
m2001012,7.2,46.60462034,-119.2080441
m2001013,7.2,46.60418474,-119.2085663
m2001014,7.2,46.60374914,-119.2090884
m2001015,7.2,46.60331356,-119.2096106
m2001201,7.2,46.60897628,-119.1986448
d2001201_int,7.2,46.60941188,-119.1981226
m2001202,7.2,46.60984748,-119.1976004
m2001203,7.2,46.61028306,-119.1970782
m2001204,7.2,46.61071866,-119.1965561
m2001205,7.2,46.61115426,-119.1960339
m2001206,7.2,46.61158984,-119.1955117
m2001207,7.2,46.61202544,-119.1949895
m2001208,7.2,46.61246104,-119.1944673
m2001209,7.2,46.61289664,-119.1939451
m2001210,7.2,46.61333222,-119.193423
m2001211,7.2,46.61376782,-119.1929008
m2001212,7.2,46.61420342,-119.1923786
m2001213,7.2,46.61463902,-119.1918564
m2001214,7.2,46.6150746,-119.1913342
m2001215,7.2,46.6155102,-119.190812
m2001301,7.2,46.6072339,-119.1986448
d2001301_int,7.2,46.6067983,-119.199167
m2001302,7.2,46.60636272,-119.1996891
m2001303,7.2,46.60592712,-119.2002113
m2001304,7.2,46.60549152,-119.2007335
m2001305,7.2,46.60505594,-119.2012557
m2001306,7.2,46.60462034,-119.2017779
m2001307,7.2,46.60418474,-119.2023001
m2001308,7.2,46.60374914,-119.2028222
m2001309,7.2,46.60331356,-119.2033444
m2001310,7.2,46.60287796,-119.2038666
m2001311,7.2,46.60244236,-119.2043888
m2001312,7.2,46.60200676,-119.204911
m2001313,7.2,46.60157118,-119.2054332
m2001314,7.2,46.60113558,-119.2059553
m2001315,7.2,46.60069998,-119.2064775
m2001der480-1,0.28,46.60636272,-119.1955117
m2001der-1,0.28,46.6076695,-119.1944673
m2001-mt1,0.28,46.6081051,-119.1939451
m2001der-2,0.28,46.60636272,-119.1944673
m2001-mt2,0.28,46.60636272,-119.1939451
m2001der-3,0.28,46.60505594,-119.1944673
m2001-mt3,0.28,46.60462034,-119.1939451
m2001der480-2,0.28,46.60549152,-119.1965561
m2001der-4,0.28,46.60505594,-119.1970782
m2001-ess1,0.28,46.60462034,-119.1976004
m2001der-5,0.28,46.605,-119.196
m2001-ess2,0.28,46.6045,-119.1955
regxfmr_hvmv11sub1_lsb,7.2,46.69348162,-119.0733209
regxfmr_hvmv11sub2_lsb,7.2,46.62247972,-119.2047543
regxfmr_hvmv11sub3_lsb,7.2,46.68084938,-119.2406805
x2804253a,0.12,46.6497,-119.1803
x3254213b,0.12,46.7575,-119.228
x3216339b,0.12,46.6,-119.2405
x2954355a,0.12,46.689,-119.2201
x2861197c,0.12,46.691,-119.1331
x2842379a,0.12,46.6745,-119.1342
x2841636b,0.12,46.6132,-119.2205
x3047289a,0.12,46.6598,-119.1568
x3047289b,0.12,46.6598,-119.1568
x3047289c,0.12,46.6598,-119.1568
x3085399c,0.12,46.6669,-119.177
x3085391b,0.12,46.6782,-119.1832
x2897778a,0.12,46.6263,-119.215
x3197647a,0.12,46.7027,-119.2155
x2936275b,0.12,46.6765,-119.0848
x2729408b,0.12,46.7281,-119.2352
x2673310a,0.12,46.6489,-119.1895
x3048212a,0.12,46.7252,-119.2154
x3104133a,0.12,46.6308,-119.2005
x2879087a,0.12,46.7149,-119.2266
x2710510c,0.12,46.6454,-119.1806
x3122810b,0.12,46.7573,-119.2084
x2954352c,0.12,46.6503,-119.1696
x2729411a,0.12,46.6382,-119.1928
x3178971a,0.12,46.7351,-119.1942
x3254234b,0.12,46.7179,-119.243
x_293471a,0.12,46.6258,-119.2027
x_293471b,0.12,46.6258,-119.2027
x_293471c,0.12,46.6258,-119.2027
x2860482a,0.12,46.7022,-119.1921
x2763811c,0.12,46.6728,-119.181
x3251799a,0.12,46.6894,-119.1278
x2898526c,0.12,46.665,-119.1417
x2897780b,0.12,46.6312,-119.1963
x3027124c,0.12,46.7138,-119.1086
x2954361b,0.12,46.7391,-119.183
x2745811c,0.12,46.7157,-119.1056
x2841633a,0.12,46.7004,-119.2133
x2917359a,0.12,46.6736,-119.124
x2748158a,0.12,46.629,-119.1986
x2955047a,0.12,46.7117,-119.1452
x3122837c,0.12,46.7159,-119.2403
x2804269b,0.12,46.7422,-119.18
x3157708c,0.12,46.7106,-119.203
x3179682c,0.12,46.6664,-119.1403
x2822877b,0.12,46.6771,-119.1815
x3141393c,0.12,46.7138,-119.1703
x2897801a,0.12,46.6782,-119.1788
x3217056a,0.12,46.6807,-119.0804
x2936270a,0.12,46.6833,-119.0826
x3235249a,0.12,46.7291,-119.2175
x3217052c,0.12,46.6809,-119.1241
x2916598a,0.12,46.7266,-119.2144
x3048206a,0.12,46.6458,-119.1797
x3141402c,0.12,46.6907,-119.2343
x3235256a,0.12,46.6396,-119.1864
x3178973a,0.12,46.7318,-119.1973
x3197654a,0.12,46.7198,-119.1869
x3066809c,0.12,46.7042,-119.1827
x2766742b,0.12,46.7176,-119.2401
x2991908a,0.12,46.7314,-119.1989
x3065750b,0.12,46.7549,-119.1826
x3085401a,0.12,46.7128,-119.1969
x2729413a,0.12,46.724,-119.2191
x3254915b,0.12,46.6808,-119.1337
x2748131b,0.12,46.7427,-119.2073
x3066810c,0.12,46.6919,-119.1808
x2973146b,0.12,46.7176,-119.2551
x2973180b,0.12,46.6908,-119.2092
x2973167b,0.12,46.6933,-119.2213
x2841621c,0.12,46.7297,-119.2018
x3123509c,0.12,46.6777,-119.0823
x2841627a,0.12,46.6678,-119.1974
x3235250b,0.12,46.6827,-119.1952
x3728037a,0.12,46.7016,-119.2032
x3142078b,0.12,46.6052,-119.1486
x2879066b,0.12,46.7416,-119.2093
x3235254c,0.12,46.7192,-119.2134
x2917330a,0.12,46.6718,-119.1261
x2914323b,0.12,46.7073,-119.237
x3197640c,0.12,46.7101,-119.2007
x3179673c,0.12,46.6841,-119.1121
x3048228c,0.12,46.6776,-119.1549
x3104126c,0.12,46.6562,-119.1737
x2990098a,0.12,46.7025,-119.1455
x2879067a,0.12,46.7354,-119.1948
x3176656a,0.12,46.7278,-119.2061
x2710532c,0.12,46.6945,-119.2262
x3160115b,0.12,46.7274,-119.1787
x3103822c,0.12,46.7151,-119.2047
x2805034a,0.12,46.6809,-119.1107
x3157167a,0.12,46.7171,-119.1579
x2916620a,0.12,46.7223,-119.1823
x2916620b,0.12,46.7223,-119.1823
x2916620c,0.12,46.7223,-119.1823
x3027132a,0.12,46.7669,-119.2313
x2822862c,0.12,46.6803,-119.1549
x2937757c,0.12,46.7096,-119.0852
x2860483b,0.12,46.7429,-119.2105
x3048210a,0.12,46.6255,-119.2166
x3312692a,0.12,46.7565,-119.2468
x3251854a,0.12,46.7307,-119.1704
x3085398b,0.12,46.7258,-119.2359
x3254207a,0.12,46.6779,-119.1806
x2729424a,0.12,46.7302,-119.1729
x3066816a,0.12,46.6902,-119.2295
x2785518c,0.12,46.6416,-119.1787
x3029503c,0.12,46.6552,-119.1717
x2748140a,0.12,46.7009,-119.2404
x2891575c,0.12,46.7291,-119.1172
x2842329c,0.12,46.6928,-119.1304
x3254212b,0.12,46.6429,-119.1903
x3198348a,0.12,46.6837,-119.1184
x3178979c,0.12,46.7146,-119.1919
x2879054a,0.12,46.6623,-119.159
x3085388b,0.12,46.5988,-119.2346
x2991914c,0.12,46.7093,-119.2062
x2785534b,0.12,46.7255,-119.1721
x3122835b,0.12,46.7338,-119.1785
x3085395a,0.12,46.6439,-119.181
x2879064a,0.12,46.648,-119.1749
x3066814b,0.12,46.7187,-119.177
x2821087a,0.12,46.7026,-119.1444
x2860479b,0.12,46.7187,-119.2499
x3728042a,0.12,46.7004,-119.202
x2935557a,0.12,46.7191,-119.2301
x2822864c,0.12,46.6703,-119.1538
x3235247a,0.12,46.7448,-119.2347
x3251807a,0.12,46.7647,-119.2396
x2804282c,0.12,46.6936,-119.1751
x2935560c,0.12,46.6935,-119.2238
x3104145b,0.12,46.7321,-119.1767
x3086078a,0.12,46.6825,-119.0822
x2860477a,0.12,46.7339,-119.2191
x3645811c,0.12,46.7223,-119.2069
x3102793b,0.12,46.7367,-119.1747
x2991910b,0.12,46.6814,-119.1893
x2710511a,0.12,46.7217,-119.1982
x2860486c,0.12,46.6616,-119.181
x2935551c,0.12,46.6917,-119.1646
x2729409b,0.12,46.7209,-119.249
x2973833b,0.12,46.6815,-119.1038
x2897769c,0.12,46.6918,-119.183
x3216368c,0.12,46.6947,-119.2242
x2860490a,0.12,46.6365,-119.1897
x2861158c,0.12,46.7207,-119.1135
x3141399c,0.12,46.6605,-119.1822
x3122816b,0.12,46.7301,-119.2327
x2992556c,0.12,46.704,-119.0857
x2897779c,0.12,46.6225,-119.2124
x2970811a,0.12,46.7704,-119.2337
x2991933c,0.12,46.7156,-119.2389
x2729428a,0.12,46.6842,-119.2167
x3254216a,0.12,46.6672,-119.1991
x2897807b,0.12,46.6907,-119.1824
x2898522a,0.12,46.6814,-119.1096
x3048230c,0.12,46.6293,-119.2054
x3195327a,0.12,46.7678,-119.2348
x3047058a,0.12,46.6946,-119.2344
x2673313b,0.12,46.753,-119.2278
x3649302a,0.12,46.7241,-119.2116
x3729297a,0.12,46.7041,-119.2003
x2858163a,0.12,46.6983,-119.2358
x3214112b,0.12,46.688,-119.2066
x2685805a,0.12,46.7209,-119.2356
x2991912a,0.12,46.6587,-119.1571
x3140238a,0.12,46.7661,-119.2323
x3066830b,0.12,46.7494,-119.1948
x3160878c,0.12,46.6706,-119.1437
x2916609c,0.12,46.655,-119.17
x2876814a,0.12,46.7191,-119.2371
x3197646b,0.12,46.7202,-119.2222
x2973151a,0.12,46.65,-119.1818
x3197627c,0.12,46.6862,-119.1608
x2764412a,0.12,46.764,-119.2282
x2766716c,0.12,46.7005,-119.1896
x2991917b,0.12,46.6115,-119.2215
x3254229b,0.12,46.7295,-119.1805
x2935556b,0.12,46.7297,-119.2299
x3197660b,0.12,46.7486,-119.1928
x2989565a,0.12,46.6682,-119.1383
x3645809c,0.12,46.7184,-119.2071
x3086075b,0.12,46.6732,-119.0872
x3122824a,0.12,46.6221,-119.2162
x3216338b,0.12,46.7185,-119.2551
x2729405b,0.12,46.6416,-119.1494
x2823545a,0.12,46.7142,-119.134
x2916610b,0.12,46.6963,-119.2241
x3177665a,0.12,46.7036,-119.1925
x2803199a,0.12,46.6995,-119.151
x2803199b,0.12,46.6995,-119.151
x2803199c,0.12,46.6995,-119.151
x2691952a,0.12,46.6892,-119.2336
x2748144a,0.12,46.7242,-119.1738
x3029504b,0.12,46.6841,-119.2012
x3197635b,0.12,46.6817,-119.1927
x2724120c,0.12,46.6413,-119.1778
x3235244a,0.12,46.6788,-119.1758
x2804254a,0.12,46.7369,-119.1924
x2820531b,0.12,46.71,-119.2039
x3254214b,0.12,46.6868,-119.2063
x2691966b,0.12,46.731,-119.1768
x3122822a,0.12,46.6953,-119.2311
x3197639a,0.12,46.681,-119.2145
x3120503a,0.12,46.7642,-119.2409
x3216349b,0.12,46.6908,-119.2076
x3027670b,0.12,46.7012,-119.1444
x3085392c,0.12,46.6884,-119.1615
x3010556a,0.12,46.6477,-119.1772
x3232902a,0.12,46.7028,-119.1414
x3101782a,0.12,46.7114,-119.1314
x2766715b,0.12,46.719,-119.2477
x2970804c,0.12,46.7356,-119.1208
x3178975b,0.12,46.7387,-119.212
x2841648a,0.12,46.6709,-119.1931
x3029497c,0.12,46.6896,-119.16
x3029520b,0.12,46.6841,-119.2062
x2766744b,0.12,46.7583,-119.2293
x3029518b,0.12,46.69,-119.181
x2936214a,0.12,46.7067,-119.1441
x2954346b,0.12,46.7585,-119.1943
x2879061b,0.12,46.6808,-119.1864
x3141394b,0.12,46.7156,-119.1491
x3142098b,0.12,46.6686,-119.1314
x3645812c,0.12,46.7248,-119.2077
x2916627a,0.12,46.6492,-119.1882
x3066815c,0.12,46.714,-119.2024
x3179678b,0.12,46.66,-119.1477
x3254237a,0.12,46.6982,-119.1521
x2710512b,0.12,46.7564,-119.1952
x3104125b,0.12,46.6548,-119.1616
x3010559a,0.12,46.6771,-119.1749
x2897790c,0.12,46.7268,-119.1713
x2711225c,0.12,46.6831,-119.1203
x2766729a,0.12,46.6287,-119.196
x3235275b,0.12,46.6188,-119.2132
x3728038a,0.12,46.7002,-119.2032
x3048222c,0.12,46.7164,-119.2428
x2841630c,0.12,46.6502,-119.17
x2991907a,0.12,46.6497,-119.177
x2973144c,0.12,46.6413,-119.1749
x3178976a,0.12,46.7016,-119.2335
x3159448a,0.12,46.671,-119.1782
x3231255c,0.12,46.7167,-119.1703
x3197626c,0.12,46.683,-119.1555
x2802480b,0.12,46.7016,-119.1464
x2823544a,0.12,46.7117,-119.1354
x2841624b,0.12,46.7206,-119.2475
x3101194c,0.12,46.6727,-119.1844
x2841619c,0.12,46.7014,-119.162
x2861218c,0.12,46.6701,-119.1352
x2710513b,0.12,46.7576,-119.1927
x2879062c,0.12,46.6903,-119.1632
x2879767b,0.12,46.6716,-119.1346
x2766725c,0.12,46.7047,-119.2122
x3141396c,0.12,46.6995,-119.1866
x2879752b,0.12,46.6033,-119.149
x2991940c,0.12,46.6781,-119.1534
x2673321a,0.12,46.6345,-119.2023
x2673326b,0.12,46.7203,-119.2543
x2925506c,0.12,46.6924,-119.1795
x2730106c,0.12,46.7058,-119.1425
x2820556a,0.12,46.6719,-119.1967
x3235248c,0.12,46.7589,-119.2274
x2822871b,0.12,46.7214,-119.2256
x2955076a,0.12,46.6845,-119.1155
x2955005b,0.12,46.6928,-119.1406
x3254208c,0.12,46.7048,-119.1778
x3178978a,0.12,46.6787,-119.2094
x3235253a,0.12,46.6504,-119.176
x3235241c,0.12,46.7606,-119.2198
x3197636b,0.12,46.6756,-119.1889
x3066811b,0.12,46.7442,-119.2034
x3632979a,0.12,46.7416,-119.2284
x3086074c,0.12,46.6819,-119.1237
x2674051a,0.12,46.6697,-119.1392
x3178981b,0.12,46.6394,-119.1891
x3046854b,0.12,46.6844,-119.2022
x2860506b,0.12,46.7554,-119.2331
x3048966c,0.12,46.6839,-119.1028
x2822872b,0.12,46.7063,-119.2
x3214071c,0.12,46.6905,-119.1318
x2786273b,0.12,46.6437,-119.1483
x3104853c,0.12,46.681,-119.1214
x2973158c,0.12,46.6539,-119.1679
x3216123a,0.12,46.7188,-119.201
x2860485b,0.12,46.7555,-119.2296
x3235946a,0.12,46.7099,-119.1403
x2973148a,0.12,46.7177,-119.1631
x3066829c,0.12,46.7599,-119.215
x3085393c,0.12,46.6884,-119.1533
x2673322b,0.12,46.7075,-119.2406
x3263051c,0.12,46.6541,-119.174
x2860500b,0.12,46.7466,-119.1959
x3048211a,0.12,46.631,-119.1949
x3728041a,0.12,46.7017,-119.2057
x3048199b,0.12,46.7666,-119.2054
x3104136b,0.12,46.7078,-119.2016
x2916599a,0.12,46.7289,-119.2154
x3104134c,0.12,46.6358,-119.1904
x2954344c,0.12,46.7048,-119.1809
x3142099b,0.12,46.6704,-119.0832
x2710515c,0.12,46.7577,-119.2236
x3011298c,0.12,46.6612,-119.1434
x3066812a,0.12,46.7375,-119.1976
x3141403a,0.12,46.7139,-119.2241
x3120484c,0.12,46.7242,-119.2285
x2860504a,0.12,46.6946,-119.2275
x2766750c,0.12,46.6226,-119.2089
x2879077b,0.12,46.6916,-119.2091
x3159037b,0.12,46.7573,-119.1833
x3160793c,0.12,46.6953,-119.1418
x3233412a,0.12,46.7004,-119.1446
x2841620b,0.12,46.6428,-119.1933
x3253995c,0.12,46.7166,-119.2028
x2936279c,0.12,46.6606,-119.1461
x2804277c,0.12,46.715,-119.1536
x2860489a,0.12,46.6219,-119.2141
x2690868c,0.12,46.6681,-119.1737
x3176661c,0.12,46.7346,-119.1201
x2766746c,0.12,46.7593,-119.2211
x3189189b,0.12,46.6928,-119.2232
x3048196b,0.12,46.6455,-119.1592
x2879074a,0.12,46.6796,-119.2128
x3067478a,0.12,46.6971,-119.1398
x2766726b,0.12,46.6154,-119.2173
x2936271a,0.12,46.6743,-119.126
x2917328b,0.12,46.6705,-119.1342
x3160103c,0.12,46.7364,-119.2312
x3448661b,0.12,46.7625,-119.1953
x2991901b,0.12,46.7198,-119.2564
x2860499b,0.12,46.7297,-119.1788
x2726975b,0.12,46.7564,-119.1883
x2673300b,0.12,46.6025,-119.2397
x2730107c,0.12,46.7198,-119.1375
x2916619b,0.12,46.7359,-119.1786
x2710525c,0.12,46.7135,-119.242
x2804260b,0.12,46.6084,-119.2315
x3197631a,0.12,46.7256,-119.1965
x2973153a,0.12,46.7205,-119.1997
x3122813a,0.12,46.6355,-119.1798
x2935567b,0.12,46.7264,-119.1795
x2917336c,0.12,46.6734,-119.1437
x2954350c,0.12,46.6601,-119.1779
x3234185b,0.12,46.7563,-119.1826
x3160107a,0.12,46.6557,-119.16
x3141401a,0.12,46.7148,-119.1898
x2972704c,0.12,46.6536,-119.1734
x3197644a,0.12,46.6368,-119.1935
x2897805a,0.12,46.693,-119.1828
x2766499c,0.12,46.7196,-119.2036
x3104132a,0.12,46.6281,-119.2132
x2989564b,0.12,46.7429,-119.1807
x2991923a,0.12,46.6332,-119.19
x3217053c,0.12,46.6809,-119.1228
x3216345b,0.12,46.7184,-119.211
x2766721a,0.12,46.6608,-119.1625
x3119793b,0.12,46.6429,-119.1994
x2821010a,0.12,46.7036,-119.2203
x3104118c,0.12,46.762,-119.2212
x3160101a,0.12,46.6799,-119.1747
x2692633c,0.12,46.7134,-119.1458
x2691950c,0.12,46.6552,-119.1712
x3160108b,0.12,46.7208,-119.2517
x2822873b,0.12,46.7287,-119.1831
x3048887b,0.12,46.693,-119.1392
